,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.08,49,49,7.08
1,2,44,44,7.23,93,93,7.15
2,3,46,46,7.83,139,139,7.37
3,4,46,46,7.09,185,185,7.3
4,5,45,45,7.87,230,230,7.41
5,6,40,40,7.15,270,270,7.37
6,7,45,45,8.27,315,315,7.5
7,8,38,38,8.05,353,353,7.56
