,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.45,49,49,6.45
1,2,44,44,6.11,93,93,6.29
2,3,43,43,6.33,136,136,6.3
3,4,47,47,6.09,183,183,6.25
4,5,48,48,6.71,231,231,6.34
5,6,40,40,5.0,271,271,6.14
6,7,41,41,5.59,312,312,6.07
7,8,40,40,5.15,352,352,5.97
