,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.18,49,49,9.18
1,2,44,44,9.05,93,93,9.12
2,3,43,43,9.86,136,136,9.35
3,4,47,47,9.64,183,183,9.43
4,5,42,42,10.0,225,225,9.53
5,6,40,40,9.43,265,265,9.52
6,7,41,41,9.8,306,306,9.56
7,8,40,40,8.7,346,346,9.46
