,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,5.71,49,49,5.71
1,2,44,44,5.77,93,93,5.74
2,3,47,47,6.3,140,140,5.93
3,4,49,49,6.43,189,189,6.06
4,5,46,46,5.74,235,235,6.0
5,6,46,46,6.65,281,281,6.1
6,7,40,40,7.1,321,321,6.23
7,8,40,40,6.5,361,361,6.26
