,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.59,49,49,6.59
1,2,44,44,6.8,93,93,6.69
2,3,47,47,7.89,140,140,7.09
3,4,49,49,7.63,189,189,7.23
4,5,46,46,6.52,235,235,7.09
5,6,46,46,7.61,281,281,7.18
6,7,40,40,8.1,321,321,7.29
7,8,40,40,7.95,361,361,7.37
