,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.65,49,49,7.65
1,2,44,44,8.39,93,93,8.0
2,3,43,43,8.65,136,136,8.21
3,4,47,47,7.87,183,183,8.12
4,5,48,48,8.1,231,231,8.12
5,6,40,40,7.05,271,271,7.96
6,7,41,41,6.98,312,312,7.83
7,8,40,40,7.55,352,352,7.8
