,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.0,49,49,8.0
1,2,44,44,7.7,93,93,7.86
2,3,43,43,8.23,136,136,7.98
3,4,47,47,7.96,183,183,7.97
4,5,42,42,7.88,225,225,7.96
5,6,40,40,7.92,265,265,7.95
6,7,41,41,8.54,306,306,8.03
7,8,40,40,8.0,346,346,8.03
