,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.02,49,49,7.02
1,2,44,44,6.34,93,93,6.7
2,3,46,46,7.07,139,139,6.82
3,4,46,46,5.89,185,185,6.59
4,5,39,39,6.0,224,224,6.49
5,6,40,40,6.02,264,264,6.42
6,7,45,45,6.33,309,309,6.4
7,8,38,38,4.95,347,347,6.24
