,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.82,49,49,7.82
1,2,44,44,7.14,93,93,7.49
2,3,46,46,7.28,139,139,7.42
3,4,46,46,7.0,185,185,7.32
4,5,45,45,7.6,230,230,7.37
5,6,40,40,6.98,270,270,7.31
6,7,45,45,6.29,315,315,7.17
7,8,38,38,6.89,353,353,7.14
