,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.82,49,49,7.82
1,2,44,44,8.27,93,93,8.03
2,3,47,47,8.72,140,140,8.26
3,4,49,49,8.2,189,189,8.25
4,5,52,52,7.88,241,241,8.17
5,6,46,46,8.0,287,287,8.14
6,7,40,40,8.85,327,327,8.23
7,8,40,40,8.7,367,367,8.28
