,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.45,49,49,6.45
1,2,44,44,6.48,93,93,6.46
2,3,47,47,8.15,140,140,7.03
3,4,49,49,7.88,189,189,7.25
4,5,46,46,6.87,235,235,7.17
5,6,46,46,6.96,281,281,7.14
6,7,40,40,7.7,321,321,7.21
7,8,40,40,7.3,361,361,7.22
