,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.8,49,49,6.8
1,2,44,44,7.05,93,93,6.91
2,3,47,47,7.66,140,140,7.16
3,4,49,49,7.94,189,189,7.37
4,5,46,46,8.22,235,235,7.53
5,6,46,46,8.09,281,281,7.62
6,7,40,40,8.7,321,321,7.76
7,8,40,40,9.1,361,361,7.91
