,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.45,49,49,8.45
1,2,44,44,7.59,93,93,8.04
2,3,47,47,7.64,140,140,7.91
3,4,49,49,8.24,189,189,7.99
4,5,52,52,7.69,241,241,7.93
5,6,46,46,8.22,287,287,7.98
6,7,40,40,8.9,327,327,8.09
7,8,40,40,8.85,367,367,8.17
