,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.33,49,49,6.33
1,2,44,44,6.2,93,93,6.27
2,3,43,43,6.65,136,136,6.39
3,4,47,47,7.83,183,183,6.76
4,5,42,42,7.38,225,225,6.88
5,6,40,40,7.48,265,265,6.97
6,7,41,41,8.2,306,306,7.13
7,8,40,40,8.1,346,346,7.24
