,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.45,49,49,6.45
1,2,44,44,5.59,93,93,6.04
2,3,47,47,6.47,140,140,6.19
3,4,49,49,7.04,189,189,6.41
4,5,46,46,6.61,235,235,6.45
5,6,46,46,7.04,281,281,6.54
6,7,40,40,8.85,321,321,6.83
7,8,40,40,6.85,361,361,6.83
