,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.35,49,49,6.35
1,2,44,44,5.7,93,93,6.04
2,3,47,47,7.09,140,140,6.39
3,4,49,49,6.53,189,189,6.43
4,5,46,46,6.26,235,235,6.4
5,6,46,46,5.87,281,281,6.31
6,7,40,40,7.35,321,321,6.44
7,8,40,40,7.15,361,361,6.52
