,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.94,49,49,6.94
1,2,44,44,7.3,93,93,7.11
2,3,47,47,6.64,140,140,6.95
3,4,49,49,7.14,189,189,7.0
4,5,46,46,6.61,235,235,6.92
5,6,46,46,7.0,281,281,6.94
6,7,40,40,8.2,321,321,7.09
7,8,40,40,7.95,361,361,7.19
