,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.47,49,49,8.47
1,2,44,44,7.25,93,93,7.89
2,3,47,47,6.96,140,140,7.58
3,4,49,49,7.14,189,189,7.47
4,5,52,52,8.0,241,241,7.58
5,6,46,46,6.96,287,287,7.48
6,7,40,40,7.1,327,327,7.43
7,8,40,40,7.8,367,367,7.47
