,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.96,49,49,8.96
1,2,44,44,8.89,93,93,8.92
2,3,43,43,9.05,136,136,8.96
3,4,47,47,8.13,183,183,8.75
4,5,42,42,9.19,225,225,8.83
5,6,40,40,9.02,265,265,8.86
6,7,41,41,9.46,306,306,8.94
7,8,40,40,9.0,346,346,8.95
