Roll,semester,Year,sub_code,total_credits,credit_obtained,sub_type
1321PH01,1,2013,PH513,6,BB,CREDIT
1321PH01,1,2013,PH514,6,BB,CREDIT
1321PH01,1,2013,PH703,6,AB,CREDIT
1321PH01,2,2013,HS712,4,BC,CREDIT
1321PH01,2,2013,NT501,6,AB,CREDIT
1321PH01,2,2013,NT502,6,AB,CREDIT
1321PH01,2,2013,PH501,6,BB,CREDIT
