,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.94,49,49,8.94
1,2,44,44,9.43,93,93,9.17
2,3,43,43,9.86,136,136,9.39
3,4,47,47,9.43,183,183,9.4
4,5,48,48,9.27,231,231,9.37
5,6,40,40,9.6,271,271,9.41
6,7,41,41,9.56,312,312,9.43
7,8,40,40,9.85,352,352,9.47
