,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.67,49,49,7.67
1,2,44,44,8.48,93,93,8.05
2,3,46,46,8.35,139,139,8.15
3,4,46,46,8.35,185,185,8.2
4,5,39,39,8.23,224,224,8.21
5,6,40,40,8.25,264,264,8.21
6,7,45,45,8.98,309,309,8.32
7,8,40,40,9.0,349,349,8.4
