,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.1,49,49,8.1
1,2,44,44,7.91,93,93,8.01
2,3,43,43,8.74,136,136,8.24
3,4,47,47,8.57,183,183,8.33
4,5,42,42,8.38,225,225,8.34
5,6,40,40,8.2,265,265,8.32
6,7,41,41,9.32,306,306,8.45
7,8,40,40,9.25,346,346,8.54
