Roll,semester,Year,sub_code,total_credits,credit_obtained,sub_type
1101CS12,1,2011,CH101,8,DD,CORE
1101CS12,1,2011,CH110,3,CC,CORE
1101CS12,1,2011,EE101,8,DD,CORE
1101CS12,1,2011,HS101,6,CD,CORE
1101CS12,1,2011,MA101,8,DD,CORE
1101CS12,1,2011,ME110,3,BC,CORE
1101CS12,1,2011,ME111,7,CC,CORE
1101CS12,1,2011,PH101,6,DD,CORE
1101CS12,2,2011,CH102,6,CC,CORE
1101CS12,2,2011,CS101,6,CC,CORE
1101CS12,2,2011,CS110,3,BB,CORE
1101CS12,2,2011,EE102,4,CC,CORE
1101CS12,2,2011,MA102,8,CD,CORE
1101CS12,2,2011,ME101,8,DD,CORE
1101CS12,2,2011,PH102,6,DD,CORE
1101CS12,2,2011,PH110,3,CC,CORE
1101CS12,3,2013,CS201,9,CC,CORE
1101CS12,3,2013,CS203,6,CD,CORE
1101CS12,3,2013,CS221,6,CC,CORE
1101CS12,3,2013,EE220,8,BC,CORE
1101CS12,3,2013,HS241,6,BC,HS Elective
1101CS12,3,2013,MA201,8,CC,CORE
1101CS12,4,2014,CH201,6,CD,Science Elective
1101CS12,4,2014,CS204,6,BC,CORE
1101CS12,4,2014,CS222,6,DD,CORE
1101CS12,4,2014,CS223,3,BC,CORE
1101CS12,4,2014,CS241,7,CC,CORE
1101CS12,4,2014,CS242,5,CC,CORE
1101CS12,4,2014,HS211,6,CC,HS Elective
1101CS12,4,2014,MA225,8,DD,CORE
1101CS12,5,2014,CS301,6,CD,CORE
1101CS12,5,2014,CS331,8,BB,CORE
1101CS12,5,2014,CS341,6,CC,CORE
1101CS12,5,2014,CS342,5,BB,CORE
1101CS12,5,2014,CS343,6,CD,CORE
1101CS12,5,2014,CS344,6,BB,CORE
1101CS12,5,2014,CS345,5,AB,CORE
1101CS12,5,2014,HS351,6,BB,Open Elective
1101CS12,6,2015,CS302,6,BB,CORE
1101CS12,6,2015,CS346,6,CC,CORE
1101CS12,6,2015,CS347,3,BB,CORE
1101CS12,6,2015,CS348,8,BC,CORE
1101CS12,6,2015,CS362,8,BB,CORE
1101CS12,6,2015,CS399,3,AB,CORE
1101CS12,6,2015,HS311,6,BB,HS Elective
1101CS12,7,2015,CS400,2,BB,CORE
1101CS12,7,2015,CS421,6,BC,CORE
1101CS12,7,2015,CS422,5,BB,CORE
1101CS12,7,2015,CS498,10,BC,CORE
1101CS12,7,2015,CS508,6,BB,Departmental Elective - II
1101CS12,7,2015,CS545,6,BB,Departmental Elective - I
1101CS12,7,2015,PH401,6,BC,Open Elective - I
1101CS12,8,2016,CS499,16,BC,CORE
1101CS12,8,2016,CS543,6,BB,Departmental Elective IV
1101CS12,8,2016,CS548,6,CC,Departmental Elective III
1101CS12,8,2016,HS441,6,CC,HSS Electives
1101CS12,8,2016,MA508,6,CC,Open Electives II
