,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.51,49,49,7.51
1,2,44,44,6.93,93,93,7.24
2,3,47,47,7.26,140,140,7.24
3,4,49,49,7.65,189,189,7.35
4,5,46,46,8.09,235,235,7.49
5,6,46,46,8.74,281,281,7.7
6,7,40,40,8.8,321,321,7.83
7,8,40,40,8.5,361,361,7.91
