,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.82,49,49,8.82
1,2,44,44,7.66,93,93,8.27
2,3,46,46,8.98,139,139,8.5
3,4,46,46,8.63,185,185,8.54
4,5,39,39,8.62,224,224,8.55
5,6,40,40,8.4,264,264,8.53
6,7,45,45,9.13,309,309,8.61
7,8,38,38,8.89,347,347,8.65
