,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.0,49,49,6.0
1,2,44,44,5.55,93,93,5.78
2,3,47,47,6.49,140,140,6.02
3,4,49,49,6.84,189,189,6.23
4,5,46,46,6.22,235,235,6.23
5,6,46,46,6.35,281,281,6.25
6,7,40,40,7.25,321,321,6.37
7,8,40,40,6.7,361,361,6.41
