,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.33,49,49,7.33
1,2,44,44,7.59,93,93,7.45
2,3,47,47,7.87,140,140,7.59
3,4,49,49,7.78,189,189,7.64
4,5,46,46,8.13,235,235,7.74
5,6,46,46,8.22,281,281,7.81
6,7,40,40,9.1,321,321,7.98
7,8,40,40,8.55,361,361,8.04
