,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.35,49,49,7.35
1,2,44,44,7.45,93,93,7.4
2,3,43,43,7.09,136,136,7.3
3,4,47,47,7.19,183,183,7.27
4,5,48,48,8.54,231,231,7.54
5,6,40,40,8.95,271,271,7.75
6,7,41,41,8.71,312,312,7.87
7,8,40,40,8.55,352,352,7.95
