Roll,semester,Year,sub_code,total_credits,credit_obtained,sub_type
1311EE07,1,2013,EE520,6,BC,CORE
1311EE07,1,2013,EE530,6,BC,CORE
1311EE07,1,2013,EE531,6,AB,CORE
1311EE07,1,2013,EE534,6,AB,Elective - I
1311EE07,1,2013,EE535,6,AB,Elective - II
1311EE07,1,2013,EE536,6,BB,Elective - III
1311EE07,1,2013,EE590,4,AB,CORE
1311EE07,2,2014,CS548,6,BC,Elective IV
1311EE07,2,2014,EE508,6,AB,Elective VI
1311EE07,2,2014,EE532,6,BC,CORE
1311EE07,2,2014,EE533,6,BB,CORE
1311EE07,2,2014,EE537,6,AB,Elective V
1311EE07,2,2014,EE560,6,BB,CORE
1311EE07,2,2014,EE591,6,AB,CORE
1311EE07,2,2014,HS514,4,BC,CORE
1311EE07,3,2014,EE592,10,CC,CORE
1311EE07,3,2014,EE593,40,BB,CORE
1311EE07,4,2015,EE594,45,BC,CORE
