,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.73,49,49,6.73
1,2,44,44,6.93,93,93,6.83
2,3,46,46,7.5,139,139,7.05
3,4,46,46,6.7,185,185,6.96
4,5,39,39,6.38,224,224,6.86
5,6,40,40,5.9,264,264,6.72
6,7,45,45,6.78,309,309,6.72
7,8,38,38,4.95,347,347,6.53
