,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.78,49,49,8.78
1,2,44,44,8.2,93,93,8.51
2,3,46,46,8.63,139,139,8.55
3,4,46,46,8.8,185,185,8.61
4,5,45,45,8.07,230,230,8.5
5,6,40,40,8.4,270,270,8.49
6,7,45,45,8.16,315,315,8.44
7,8,38,38,7.84,353,353,8.38
