,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.71,49,49,8.71
1,2,44,44,9.36,93,93,9.02
2,3,43,43,8.79,136,136,8.95
3,4,47,47,8.36,183,183,8.8
4,5,48,48,8.83,231,231,8.81
5,6,40,40,8.8,271,271,8.8
6,7,41,41,8.83,312,312,8.81
7,8,40,40,8.85,352,352,8.81
