,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.63,49,49,6.63
1,2,44,44,6.36,93,93,6.51
2,3,46,46,6.98,139,139,6.66
3,4,46,46,6.3,185,185,6.57
4,5,45,45,5.93,230,230,6.45
5,6,40,40,6.82,270,270,6.5
6,7,45,45,5.78,315,315,6.4
7,8,38,38,6.89,353,353,6.45
