,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.0,49,49,7.0
1,2,44,44,5.82,93,93,6.44
2,3,47,47,6.36,140,140,6.41
3,4,49,49,7.0,189,189,6.57
4,5,46,46,6.91,235,235,6.63
5,6,46,46,6.3,281,281,6.58
6,7,40,40,7.1,321,321,6.64
7,8,40,40,6.95,361,361,6.68
