,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.24,49,49,7.24
1,2,44,44,8.66,93,93,7.91
2,3,43,43,9.09,136,136,8.29
3,4,47,47,9.06,183,183,8.49
4,5,48,48,9.1,231,231,8.61
5,6,40,40,8.52,271,271,8.6
6,7,41,41,9.17,312,312,8.68
7,8,40,40,7.55,352,352,8.55
