,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.94,49,49,8.94
1,2,44,44,8.55,93,93,8.75
2,3,43,43,9.09,136,136,8.86
3,4,47,47,7.91,183,183,8.62
4,5,42,42,8.88,225,225,8.67
5,6,40,40,8.25,265,265,8.6
6,7,41,41,9.05,306,306,8.66
7,8,40,40,8.0,346,346,8.59
