,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.35,49,49,7.35
1,2,44,44,7.64,93,93,7.48
2,3,43,43,8.35,136,136,7.76
3,4,47,47,7.19,183,183,7.61
4,5,42,42,9.12,225,225,7.89
5,6,40,40,8.15,265,265,7.93
6,7,41,41,7.93,306,306,7.93
7,8,40,40,7.35,346,346,7.86
