,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.14,49,49,9.14
1,2,44,44,9.32,93,93,9.23
2,3,43,43,9.49,136,136,9.31
3,4,47,47,8.85,183,183,9.19
4,5,42,42,8.98,225,225,9.15
5,6,40,40,9.15,265,265,9.15
6,7,41,41,9.46,306,306,9.19
7,8,40,40,9.0,346,346,9.17
