,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,40,40,9.25,40,40,9.25
1,2,46,46,8.61,86,86,8.91
2,3,50,50,8.0,136,136,8.57
3,4,45,45,9.0,181,181,8.68
