,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.2,49,49,9.2
1,2,44,44,8.64,93,93,8.94
2,3,43,43,8.09,136,136,8.67
3,4,47,47,8.15,183,183,8.54
4,5,42,42,8.79,225,225,8.58
5,6,40,40,8.85,265,265,8.62
6,7,41,41,9.29,306,306,8.71
7,8,40,40,9.4,346,346,8.79
