,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.24,49,49,6.24
1,2,44,44,7.34,93,93,6.76
2,3,46,46,6.87,139,139,6.8
3,4,46,46,5.72,185,185,6.53
4,5,39,39,6.62,224,224,6.54
5,6,40,40,6.55,264,264,6.55
6,7,45,45,6.56,309,309,6.55
7,8,40,40,5.95,349,349,6.48
