,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.39,49,49,8.39
1,2,44,44,8.2,93,93,8.3
2,3,43,43,8.79,136,136,8.46
3,4,47,47,8.91,183,183,8.57
4,5,42,42,8.26,225,225,8.52
5,6,40,40,8.45,265,265,8.51
6,7,41,41,8.59,306,306,8.52
7,8,40,40,8.65,346,346,8.53
