,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.45,49,49,9.45
1,2,44,44,8.23,93,93,8.87
2,3,43,43,8.58,136,136,8.78
3,4,47,47,8.19,183,183,8.63
4,5,48,48,8.96,231,231,8.7
5,6,40,40,8.85,271,271,8.72
6,7,41,41,8.0,312,312,8.62
7,8,40,40,9.1,352,352,8.68
