,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.51,49,49,7.51
1,2,44,44,7.57,93,93,7.54
2,3,47,47,6.87,140,140,7.31
3,4,49,49,7.08,189,189,7.25
4,5,46,46,7.04,235,235,7.21
5,6,46,46,7.0,281,281,7.18
6,7,40,40,8.35,321,321,7.32
7,8,40,40,7.35,361,361,7.33
