,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.22,49,49,6.22
1,2,44,44,5.86,93,93,6.05
2,3,47,47,6.02,140,140,6.04
3,4,49,49,6.61,189,189,6.19
4,5,52,52,6.12,241,241,6.17
5,6,46,46,6.57,287,287,6.24
6,7,40,40,6.95,327,327,6.32
7,8,40,40,8.95,367,367,6.61
