Roll,semester,Year,sub_code,total_credits,credit_obtained,sub_type
1211MT02,1,2012,EE501,6,AB,CORE
1211MT02,1,2012,ME501,6,AB,ELECTIVE
1211MT02,1,2012,ME503,6,BB,ELECTIVE
1211MT02,1,2012,SE501,6,AB,CORE
1211MT02,1,2012,SE503,6,BC,ELECTIVE
1211MT02,1,2012,SE505,6,AB,ELECTIVE
1211MT02,1,2012,SE507,4,AA,ELECTIVE
1211MT02,2,2012,EE508,6,AB,ELECTIVE
1211MT02,2,2012,ME512,6,BB,ELECTIVE
1211MT02,2,2012,PH515,6,BC,ELECTIVE
1211MT02,2,2012,SE502,6,AB,CORE
1211MT02,2,2012,SE504,6,AA,CORE
1211MT02,2,2012,SE506,6,AB,CORE
1211MT02,2,2012,SE508,4,AB,CORE
1211MT02,3,2013,SE600,10,AB,CORE
1211MT02,3,2013,SE601,40,AA,CORE
1211MT02,4,2014,SE602,45,AA,CORE
