,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.84,49,49,6.84
1,2,44,44,5.89,93,93,6.39
2,3,47,47,6.36,140,140,6.38
3,4,49,49,7.27,189,189,6.61
4,5,46,46,6.0,235,235,6.49
5,6,46,46,6.96,281,281,6.57
6,7,40,40,9.05,321,321,6.88
7,8,40,40,7.4,361,361,6.93
