,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.14,49,49,7.14
1,2,44,44,7.11,93,93,7.13
2,3,43,43,6.65,136,136,6.98
3,4,47,47,7.38,183,183,7.08
4,5,48,48,7.81,231,231,7.23
5,6,40,40,7.52,271,271,7.28
6,7,41,41,7.9,312,312,7.36
7,8,40,40,8.1,352,352,7.44
