,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.76,49,49,7.76
1,2,44,44,7.3,93,93,7.54
2,3,47,47,8.43,140,140,7.84
3,4,49,49,8.14,189,189,7.92
4,5,46,46,7.87,235,235,7.91
5,6,46,46,8.48,281,281,8.0
6,7,40,40,8.7,321,321,8.09
7,8,40,40,9.1,361,361,8.2
