,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.67,49,49,7.67
1,2,44,44,7.5,93,93,7.59
2,3,46,46,8.7,139,139,7.96
3,4,46,46,8.48,185,185,8.09
4,5,39,39,7.31,224,224,7.95
5,6,40,40,7.8,264,264,7.93
6,7,45,45,7.93,309,309,7.93
7,8,38,38,8.53,347,347,7.99
