,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.16,49,49,8.16
1,2,44,44,8.86,93,93,8.49
2,3,46,46,9.63,139,139,8.87
3,4,46,46,10.0,185,185,9.15
4,5,45,45,9.33,230,230,9.19
5,6,40,40,9.02,270,270,9.16
6,7,45,45,9.2,315,315,9.17
7,8,38,38,9.05,353,353,9.16
