,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.84,49,49,6.84
1,2,44,44,5.66,93,93,6.28
2,3,43,43,6.67,136,136,6.4
3,4,47,47,6.85,183,183,6.52
4,5,42,42,6.64,225,225,6.54
5,6,40,40,6.48,265,265,6.53
6,7,41,41,7.85,306,306,6.71
7,8,40,40,6.85,346,346,6.73
