,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,5.2,49,49,5.2
1,2,44,44,6.0,93,93,5.58
2,3,43,43,4.28,136,136,5.17
3,4,47,47,5.23,183,183,5.19
4,5,42,42,5.07,225,225,5.16
5,6,40,40,6.0,265,265,5.29
6,7,41,41,5.61,306,306,5.33
7,8,40,40,4.7,346,346,5.26
