,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.63,49,49,6.63
1,2,44,44,6.32,93,93,6.48
2,3,43,43,6.74,136,136,6.57
3,4,47,47,6.64,183,183,6.58
4,5,48,48,8.04,231,231,6.89
5,6,40,40,7.5,271,271,6.98
6,7,41,41,8.37,312,312,7.16
7,8,40,40,8.35,352,352,7.3
