,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.88,49,49,7.88
1,2,44,44,7.43,93,93,7.67
2,3,43,43,7.67,136,136,7.67
3,4,47,47,7.79,183,183,7.7
4,5,42,42,7.76,225,225,7.71
5,6,40,40,7.88,265,265,7.74
6,7,41,41,8.27,306,306,7.81
7,8,40,40,7.85,346,346,7.81
