,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.47,49,49,6.47
1,2,44,44,6.91,93,93,6.68
2,3,47,47,7.72,140,140,7.03
3,4,49,49,8.27,189,189,7.35
4,5,46,46,7.78,235,235,7.43
5,6,46,46,7.78,281,281,7.49
6,7,40,40,8.0,321,321,7.55
7,8,40,40,8.1,361,361,7.61
