,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.06,49,49,8.06
1,2,44,44,7.64,93,93,7.86
2,3,46,46,7.65,139,139,7.79
3,4,46,46,7.87,185,185,7.81
4,5,45,45,7.2,230,230,7.69
5,6,40,40,8.0,270,270,7.74
6,7,45,45,7.07,315,315,7.64
7,8,38,38,7.89,353,353,7.67
