,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,8.29,49,49,8.29
1,2,44,44,7.0,93,93,7.68
2,3,47,47,7.26,140,140,7.54
3,4,49,49,7.59,189,189,7.55
4,5,52,52,7.69,241,241,7.58
5,6,46,46,7.65,287,287,7.59
6,7,40,40,8.6,327,327,7.72
7,8,40,40,8.7,367,367,7.82
