,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,9.02,49,49,9.02
1,2,44,44,9.7,93,93,9.34
2,3,43,43,9.53,136,136,9.4
3,4,47,47,9.6,183,183,9.45
4,5,42,42,9.17,225,225,9.4
5,6,40,40,9.55,265,265,9.42
6,7,41,41,9.76,306,306,9.47
7,8,40,40,9.0,346,346,9.41
