,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,7.76,49,49,7.76
1,2,44,44,7.48,93,93,7.62
2,3,43,43,6.91,136,136,7.4
3,4,47,47,6.53,183,183,7.17
4,5,42,42,6.14,225,225,6.98
5,6,40,40,6.32,265,265,6.88
6,7,41,41,6.61,306,306,6.85
7,8,40,40,5.95,346,346,6.74
