,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.8,49,49,6.8
1,2,44,44,8.34,93,93,7.53
2,3,46,46,7.78,139,139,7.61
3,4,46,46,7.59,185,185,7.61
4,5,39,39,9.0,224,224,7.85
5,6,40,40,8.5,264,264,7.95
6,7,45,45,10.0,309,309,8.25
7,8,40,40,8.5,349,349,8.28
