,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,5.73,49,49,5.73
1,2,44,44,5.52,93,93,5.63
2,3,43,43,6.56,136,136,5.93
3,4,47,47,6.53,183,183,6.08
4,5,48,48,7.96,231,231,6.47
5,6,40,40,8.45,271,271,6.76
6,7,41,41,8.02,312,312,6.93
7,8,40,40,8.45,352,352,7.1
