,Semester,Semester Credits,Semester_Credits_Cleared,SPI,Total Credits,Total Credits Cleared,CPI
0,1,49,49,6.92,49,49,6.92
1,2,44,44,6.91,93,93,6.91
2,3,46,46,8.26,139,139,7.36
3,4,46,46,7.8,185,185,7.47
4,5,45,45,8.07,230,230,7.59
5,6,40,40,7.45,270,270,7.57
6,7,45,45,7.73,315,315,7.59
7,8,38,38,8.05,353,353,7.64
